Lon,Lat,LCC_all_AD1900_C,LCC_all_AD1900_B,LCC_all_AD1900_U,NLC_all_AD1900_C,NLC_all_AD1900_B,NLC_all_AD1900_O,HLU_all_AD1900
23.0000000000,63.0000000000,0.4913449963,0.2642298554,0.2444251483,0.5404528034,0.2906384865,0.1689087102,0.0908641916
23.0000000000,64.0000000000,0.4559874668,0.2810632844,0.2629492489,0.5039921400,0.3106525869,0.1853552731,0.0952488529
23.0000000000,65.0000000000,0.4282196535,0.2986540668,0.2731262797,0.4700584049,0.3278337487,0.2021078464,0.0890075594
23.0000000000,66.0000000000,0.3955835526,0.3132224052,0.2911940421,0.4173710853,0.3304737377,0.2521551769,0.0522018258
23.0000000000,67.0000000000,0.3871036404,0.3048904121,0.3080059475,0.3965564655,0.3123356423,0.2911078922,0.0238372737
23.0000000000,68.0000000000,0.3593384511,0.3004430746,0.3402184743,0.3643660135,0.3046466223,0.3309873642,0.0137981102
23.0000000000,69.0000000000,0.3093162575,0.3132993642,0.3773843783,0.3127629627,0.3167904531,0.3704465842,0.0110201835
23.0000000000,70.0000000000,0.2433529314,0.3355022994,0.4211447692,0.2459954127,0.3391453974,0.4148591899,0.0107419944
23.0000000000,71.0000000000,0.2565609239,0.3454262040,0.3980128720,0.2593177542,0.3491379204,0.3915443254,0.0106310893
24.0000000000,45.0000000000,0.2128693733,0.1721976890,0.6149329376,0.4938618316,0.3995025906,0.1066355778,0.5689697812
24.0000000000,46.0000000000,0.3537318434,0.2365356951,0.4097324615,0.5304166147,0.3546824099,0.1149009754,0.3331056502
24.0000000000,47.0000000000,0.3938785176,0.2537843866,0.3523370958,0.5300640608,0.3415316564,0.1284042828,0.2569228010
24.0000000000,48.0000000000,0.4509690600,0.2452843335,0.3037466065,0.5718313330,0.3110219300,0.1171467369,0.2113600044
24.0000000000,49.0000000000,0.3717786008,0.2533197676,0.3749016316,0.5255656942,0.3581060857,0.1163282201,0.2926125032
24.0000000000,50.0000000000,0.2479693224,0.2199999052,0.5320307724,0.4711059698,0.4179681087,0.1109259215,0.4736442790
24.0000000000,51.0000000000,0.2496235393,0.2229047182,0.5274717425,0.4699552426,0.4196528950,0.1103918624,0.4688355047
24.0000000000,52.0000000000,0.2824520372,0.2462666531,0.4712813097,0.4729102032,0.4123249176,0.1147648792,0.4027364280
24.0000000000,53.0000000000,0.2935175679,0.2618220099,0.4446604222,0.4654530957,0.4151910426,0.1193558617,0.3693938861
24.0000000000,54.0000000000,0.3165786387,0.2713208269,0.4121005344,0.4745113898,0.4066756469,0.1188129633,0.3328323714
24.0000000000,55.0000000000,0.3070599918,0.2624692638,0.4304707444,0.4786851205,0.4091712841,0.1121435955,0.3585344964
24.0000000000,56.0000000000,0.2952728898,0.2612750202,0.4434520900,0.4728859722,0.4184376425,0.1086763854,0.3755938911
24.0000000000,57.0000000000,0.3118577515,0.2721400335,0.4160022150,0.4768005543,0.4160759775,0.1071234682,0.3459366842
24.0000000000,58.0000000000,0.3656865948,0.2959656624,0.3383477429,0.4913807213,0.3976952470,0.1109240316,0.2557978388
24.0000000000,59.0000000000,0.3944224362,0.3069421841,0.2986353797,0.4992260013,0.3885010211,0.1122729776,0.2099321046
24.0000000000,60.0000000000,0.4096722718,0.2885635403,0.3017641879,0.5220730604,0.3677360197,0.1101909199,0.2152970477
24.0000000000,61.0000000000,0.4516995028,0.2757340671,0.2725664301,0.5473522473,0.3341240367,0.1185237160,0.1747553699
24.0000000000,62.0000000000,0.4949332300,0.2735554493,0.2315113206,0.5529997297,0.3056494904,0.1413507799,0.1050027632
24.0000000000,63.0000000000,0.4953243363,0.2769618484,0.2277138153,0.5344929225,0.2988630619,0.1666440155,0.0732817678
24.0000000000,64.0000000000,0.4679335773,0.2872490719,0.2448173508,0.5051558550,0.3100986071,0.1847455379,0.0736847398
24.0000000000,65.0000000000,0.4303827918,0.3032050741,0.2664121340,0.4656432162,0.3280460756,0.2063107082,0.0757241233
24.0000000000,66.0000000000,0.4152151975,0.3084383911,0.2763464114,0.4380687984,0.3254149563,0.2365162453,0.0521689765
24.0000000000,67.0000000000,0.3911352985,0.3031919197,0.3056727818,0.4010921928,0.3109100928,0.2879977144,0.0248244532
24.0000000000,68.0000000000,0.3721576596,0.2949843152,0.3328580252,0.3771963707,0.2989781622,0.3238254671,0.0133583234
24.0000000000,69.0000000000,0.3134199305,0.3083145360,0.3782655335,0.3167822843,0.3116221195,0.3715955962,0.0106140843
24.0000000000,70.0000000000,0.2726595358,0.3243202500,0.4030202141,0.2755090662,0.3277096801,0.3967812537,0.0103427827
24.0000000000,71.0000000000,0.2628476244,0.3385396109,0.3986127647,0.2656554450,0.3421559970,0.3921885580,0.0105694073
25.0000000000,45.0000000000,0.1919449608,0.1653069542,0.6427480850,0.4819079697,0.4150290704,0.1030629599,0.6016978907
25.0000000000,46.0000000000,0.3616387670,0.2240445910,0.4143166420,0.5505811218,0.3410992778,0.1083196004,0.3431689670
25.0000000000,47.0000000000,0.4272309066,0.2353444723,0.3374246212,0.5731230760,0.3157106515,0.1111662724,0.2545564392
25.0000000000,48.0000000000,0.3923580032,0.2555705551,0.3520714416,0.5360933459,0.3491955635,0.1147110906,0.2681162595
25.0000000000,49.0000000000,0.2652805464,0.2223483454,0.5123711082,0.4854297845,0.4068692970,0.1077009185,0.4535140717
25.0000000000,50.0000000000,0.2317512944,0.2068566860,0.5613920196,0.4739399249,0.4230295346,0.1030305405,0.5110112437
25.0000000000,51.0000000000,0.2708752247,0.2495580466,0.4795667288,0.4613300661,0.4250245857,0.1136453482,0.4128385628
25.0000000000,52.0000000000,0.3195332291,0.2793526277,0.4011141433,0.4701398992,0.4110208400,0.1188392609,0.3203443707
25.0000000000,53.0000000000,0.3309162651,0.2806103052,0.3884734297,0.4785964996,0.4058401596,0.1155633407,0.3085693996
25.0000000000,54.0000000000,0.3237681291,0.2862870988,0.3899447720,0.4691121933,0.4148054017,0.1160824050,0.3098279393
25.0000000000,55.0000000000,0.3189496210,0.2686112187,0.4124391603,0.4865211707,0.4097356948,0.1037431345,0.3444280738
25.0000000000,56.0000000000,0.3106196802,0.2658959090,0.4234844108,0.4857511019,0.4158114859,0.0984374122,0.3605373637
25.0000000000,57.0000000000,0.3321799606,0.2863484930,0.3814715464,0.4828801287,0.4162562874,0.1008635839,0.3120860834
25.0000000000,58.0000000000,0.3737464924,0.3089046794,0.3173488282,0.4908395741,0.4056831150,0.1034773109,0.2385567258
25.0000000000,59.0000000000,0.3920852736,0.3194781330,0.2884365934,0.4932664571,0.4019223811,0.1048111619,0.2051248002
25.0000000000,60.0000000000,0.4039490571,0.3107704997,0.2852804432,0.5066173104,0.3897563614,0.1036263282,0.2026544518
25.0000000000,61.0000000000,0.4301634486,0.3020755052,0.2677610463,0.5220062989,0.3665707000,0.1114230011,0.1759420347
25.0000000000,62.0000000000,0.4791740423,0.3000125833,0.2208133744,0.5328735515,0.3336340382,0.1334924103,0.1007734556
25.0000000000,63.0000000000,0.4867944067,0.2948870618,0.2183185314,0.5229381570,0.3167819812,0.1602798617,0.0691166820
25.0000000000,64.0000000000,0.4646464184,0.2981822497,0.2371713319,0.4960879598,0.3183595484,0.1855524918,0.0633789649
25.0000000000,65.0000000000,0.4426003655,0.3028479483,0.2545516862,0.4724713480,0.3232870769,0.2042415752,0.0632228443
25.0000000000,66.0000000000,0.4346062551,0.3005918065,0.2648019384,0.4545498583,0.3143856340,0.2310645077,0.0438755020
25.0000000000,67.0000000000,0.3958917353,0.2986061788,0.3055020859,0.4049985536,0.3054751078,0.2895263386,0.0224860514
25.0000000000,68.0000000000,0.3767883551,0.2908237289,0.3323879160,0.3814392711,0.2944135339,0.3241471949,0.0121930707
25.0000000000,69.0000000000,0.3287652383,0.3027442797,0.3684904821,0.3320437969,0.3057633485,0.3621928545,0.0098738742
25.0000000000,70.0000000000,0.2856210458,0.3226952141,0.3916837401,0.2884699115,0.3259138681,0.3856162205,0.0098757809
25.0000000000,71.0000000000,0.2803499675,0.3335396102,0.3861104223,0.2832655053,0.3370083009,0.3797261938,0.0102925972
26.0000000000,45.0000000000,0.1532084604,0.1534399290,0.6933516106,0.4484047941,0.4490822476,0.1025129583,0.6583255522
26.0000000000,46.0000000000,0.2910475031,0.2192194441,0.4897330528,0.5096824792,0.3838971597,0.1064203611,0.4289630996
26.0000000000,47.0000000000,0.3134064716,0.2443049082,0.4422886202,0.4995401926,0.3893988541,0.1110609532,0.3726100998
26.0000000000,48.0000000000,0.2409152270,0.2198182485,0.5392665246,0.4664363257,0.4255904346,0.1079732398,0.4834981460
26.0000000000,49.0000000000,0.1801893624,0.1771638262,0.6426468115,0.4541568607,0.4465311718,0.0993119675,0.6032442137
26.0000000000,50.0000000000,0.2190675146,0.2215216288,0.5594108566,0.4429563535,0.4479185930,0.1091250535,0.5054422115
26.0000000000,51.0000000000,0.3041187216,0.2757675581,0.4201137203,0.4634200944,0.4202182199,0.1163616858,0.3437515436
26.0000000000,52.0000000000,0.3341153850,0.2967731050,0.3691115100,0.4656344009,0.4135929477,0.1207726514,0.2824512443
26.0000000000,53.0000000000,0.3254371233,0.2896538336,0.3849090431,0.4681971066,0.4167167083,0.1150861851,0.3049142792
26.0000000000,54.0000000000,0.3287758706,0.2838774761,0.3873466533,0.4793734065,0.4139090636,0.1067175298,0.3141549654
26.0000000000,55.0000000000,0.3235113467,0.2873388113,0.3891498420,0.4751151565,0.4219914563,0.1028933871,0.3190885573
26.0000000000,56.0000000000,0.3154646193,0.2808907415,0.4036446392,0.4783964790,0.4259658089,0.0956377120,0.3405791366
26.0000000000,57.0000000000,0.3480035943,0.2957687747,0.3562276310,0.4894601800,0.4159929383,0.0945468817,0.2890052991
26.0000000000,58.0000000000,0.3724135670,0.3114299921,0.3161564409,0.4929193815,0.4122027032,0.0948779153,0.2444736786
26.0000000000,59.0000000000,0.3835929689,0.3198053418,0.2966016893,0.4942557501,0.4120660229,0.0936782270,0.2238978124
26.0000000000,60.0000000000,0.3996903702,0.3163150363,0.2839945935,0.5050888922,0.3997274470,0.0951836609,0.2086732130
26.0000000000,61.0000000000,0.4230877458,0.3167570153,0.2601552389,0.5113237754,0.3828174995,0.1058587251,0.1725639092
26.0000000000,62.0000000000,0.4724631584,0.3148010260,0.2127358156,0.5243147911,0.3493496398,0.1263355691,0.0988940873
26.0000000000,63.0000000000,0.4774116178,0.3098932185,0.2126951637,0.5123066836,0.3325439959,0.1551493205,0.0681136261
26.0000000000,64.0000000000,0.4605808466,0.3065843215,0.2328348319,0.4885871911,0.3252266645,0.1861861444,0.0573210780
26.0000000000,65.0000000000,0.4497897555,0.3007317845,0.2494784601,0.4715848532,0.3153041008,0.2131110460,0.0462167042
26.0000000000,66.0000000000,0.4284573565,0.2945987806,0.2769438629,0.4416082581,0.3036410797,0.2547506622,0.0297795644
26.0000000000,67.0000000000,0.4003813195,0.2868897583,0.3127289222,0.4071310175,0.2917261958,0.3011427867,0.0165786877
26.0000000000,68.0000000000,0.3775368511,0.2857937067,0.3366694422,0.3817040049,0.2889482234,0.3293477717,0.0109172387
26.0000000000,69.0000000000,0.3520122158,0.2979716975,0.3500160867,0.3554006684,0.3008399587,0.3437593730,0.0095341761
26.0000000000,70.0000000000,0.2859393374,0.3267587323,0.3873019303,0.2888291000,0.3300610243,0.3811098757,0.0100050952
26.0000000000,71.0000000000,0.2713281087,0.3397190719,0.3889528194,0.2741658751,0.3432721258,0.3825619991,0.0103505457
27.0000000000,45.0000000000,0.1280430327,0.1605912944,0.7113656729,0.3957505116,0.4963494351,0.1079000533,0.6764551683
27.0000000000,46.0000000000,0.1817379522,0.1747052475,0.6435568004,0.4595703094,0.4417863396,0.0986433510,0.6045480998
27.0000000000,47.0000000000,0.1913024479,0.1928534264,0.6158441257,0.4465091989,0.4501292580,0.1033615431,0.5715598954
27.0000000000,48.0000000000,0.1566015702,0.1614903702,0.6819080596,0.4449203171,0.4588098741,0.0962698089,0.6480233332
27.0000000000,49.0000000000,0.1651205224,0.1604409564,0.6744385212,0.4602236909,0.4471808112,0.0925954979,0.6412168134
27.0000000000,50.0000000000,0.2401484964,0.2296193534,0.5302321502,0.4570476773,0.4370087413,0.1059435814,0.4745657656
27.0000000000,51.0000000000,0.3210146506,0.2925751376,0.3864102118,0.4603218083,0.4195407161,0.1201374755,0.3026299323
27.0000000000,52.0000000000,0.3363274104,0.3130005208,0.3506720688,0.4531656403,0.4217351218,0.1250992379,0.2578267624
27.0000000000,53.0000000000,0.3130357593,0.2883334313,0.3986308094,0.4633564261,0.4267919696,0.1098516043,0.3244169248
27.0000000000,54.0000000000,0.3206534769,0.2872814130,0.3920651101,0.4731121995,0.4238729687,0.1030148318,0.3222464412
27.0000000000,55.0000000000,0.3311162666,0.2921570910,0.3767266424,0.4794643573,0.4230505293,0.0974851134,0.3094037928
27.0000000000,56.0000000000,0.3156000464,0.2897229750,0.3946769786,0.4731157259,0.4343234332,0.0925608409,0.3329326651
27.0000000000,57.0000000000,0.3399042228,0.2951714474,0.3649243298,0.4880824543,0.4238488221,0.0880687236,0.3035926209
27.0000000000,58.0000000000,0.3413660886,0.2935126912,0.3651212202,0.4926446403,0.4235847058,0.0837706539,0.3070743886
27.0000000000,59.0000000000,0.3561248834,0.3081922680,0.3356828486,0.4907643290,0.4247099225,0.0845257485,0.2743464381
27.0000000000,60.0000000000,0.3874051388,0.3196146101,0.2929802511,0.4988061438,0.4115219836,0.0896718725,0.2233352704
27.0000000000,61.0000000000,0.4243732211,0.3217372971,0.2538894818,0.5122167083,0.3883355760,0.0994477157,0.1714967236
27.0000000000,62.0000000000,0.4494477755,0.3293672441,0.2211849804,0.5064561412,0.3711444857,0.1223993731,0.1125632826
27.0000000000,63.0000000000,0.4564618307,0.3256098059,0.2179283635,0.4949474301,0.3530628977,0.1519896722,0.0777569436
27.0000000000,64.0000000000,0.4594283908,0.3114780368,0.2290935724,0.4874046498,0.3304450628,0.1821502874,0.0573984245
27.0000000000,65.0000000000,0.4343430212,0.3034891081,0.2621678707,0.4509914458,0.3151218851,0.2338866692,0.0369151670
27.0000000000,66.0000000000,0.4156019555,0.2887194565,0.2956785880,0.4247811540,0.2950962630,0.2801225830,0.0216092416
27.0000000000,67.0000000000,0.3898812447,0.2793091729,0.3308095824,0.3950739397,0.2830291962,0.3218968641,0.0131436029
27.0000000000,68.0000000000,0.3826267556,0.2833461517,0.3340270928,0.3867023456,0.2863642436,0.3269334108,0.0105393465
27.0000000000,69.0000000000,0.3589501639,0.3044965311,0.3365533050,0.3628200292,0.3077793282,0.3294006426,0.0106660741
27.0000000000,70.0000000000,0.3223666489,0.3266235512,0.3510097999,0.3259560711,0.3302603723,0.3437835567,0.0110119814
27.0000000000,71.0000000000,0.2692818678,0.3422311042,0.3884870279,0.2721471565,0.3458726079,0.3819802356,0.0105284535
28.0000000000,45.0000000000,0.1530373525,0.1958899863,0.6510726612,0.3867227566,0.4950106247,0.1182666188,0.6042711479
28.0000000000,46.0000000000,0.1796527641,0.1901822339,0.6301650019,0.4340121962,0.4594497025,0.1065381012,0.5860651712
28.0000000000,47.0000000000,0.1669873236,0.1669424158,0.6660702606,0.4519656069,0.4518440600,0.0961903332,0.6305309053
28.0000000000,48.0000000000,0.1559792853,0.1598646323,0.6841560823,0.4467376479,0.4578656049,0.0953967472,0.6508481296
28.0000000000,49.0000000000,0.1751973654,0.1713187480,0.6534838867,0.4579281275,0.4477902582,0.0942816144,0.6174129632
28.0000000000,50.0000000000,0.2522344719,0.2405256338,0.5072398942,0.4567334866,0.4355317118,0.1077348016,0.4477425471
28.0000000000,51.0000000000,0.3195783013,0.2910726463,0.3893490524,0.4616347243,0.4204579605,0.1179073152,0.3077247345
28.0000000000,52.0000000000,0.3362784167,0.3052867314,0.3584348519,0.4622038703,0.4196067955,0.1181893342,0.2724456928
28.0000000000,53.0000000000,0.3214688042,0.2890435057,0.3894876900,0.4706260352,0.4231558314,0.1062181334,0.3169336582
28.0000000000,54.0000000000,0.3332798677,0.2971507383,0.3695693939,0.4743016960,0.4228851269,0.1028131771,0.2973251613
28.0000000000,55.0000000000,0.3332792197,0.3019241673,0.3647966130,0.4735193311,0.4289704287,0.0975102402,0.2961655464
28.0000000000,56.0000000000,0.3194441107,0.2916431037,0.3889127856,0.4764261547,0.4349631057,0.0886107396,0.3294992151
28.0000000000,57.0000000000,0.3273444406,0.2914920722,0.3811634873,0.4849366636,0.4318240221,0.0832393143,0.3249748572
28.0000000000,58.0000000000,0.3154426212,0.2879669845,0.3965903943,0.4804812608,0.4386304528,0.0808882864,0.3434861108
28.0000000000,59.0000000000,0.3573453866,0.3045630615,0.3380915519,0.4961836100,0.4228939423,0.0809224476,0.2798121918
28.0000000000,60.0000000000,0.3776143344,0.3170491667,0.3053364989,0.4970864062,0.4173592379,0.0855543559,0.2403446771
28.0000000000,61.0000000000,0.4021588195,0.3250772387,0.2727639418,0.5000750060,0.4042258785,0.0956991154,0.1958030002
28.0000000000,62.0000000000,0.4315465388,0.3381475721,0.2303058890,0.4939545021,0.3870486740,0.1189968239,0.1263435458
28.0000000000,63.0000000000,0.4554316153,0.3276814164,0.2168869683,0.4946053278,0.3558667622,0.1495279100,0.0792019621
28.0000000000,64.0000000000,0.4548709102,0.3146482207,0.2304808691,0.4791748805,0.3314600256,0.1893650939,0.0507204599
28.0000000000,65.0000000000,0.4318351847,0.2981717741,0.2699930412,0.4449129705,0.3072016697,0.2478853598,0.0293940315
28.0000000000,66.0000000000,0.4045329197,0.2790506808,0.3164163995,0.4113781964,0.2837726182,0.3048491854,0.0166398627
28.0000000000,67.0000000000,0.3767671217,0.2723876582,0.3508452201,0.3810489365,0.2754832402,0.3434678233,0.0112369159
28.0000000000,68.0000000000,0.3812887698,0.2802474166,0.3384638136,0.3852885054,0.2831872241,0.3315242704,0.0103811445
28.0000000000,69.0000000000,0.3555510446,0.3070937494,0.3373552060,0.3596628352,0.3106451528,0.3296920120,0.0114323477
28.0000000000,70.0000000000,0.3265929162,0.3306036022,0.3428034817,0.3304704526,0.3345287563,0.3350007911,0.0117333832
28.0000000000,71.0000000000,0.2776850246,0.3465270421,0.3757879332,0.2807852303,0.3503958323,0.3688189373,0.0110411993
29.0000000000,46.0000000000,0.2147617535,0.2342159534,0.5510222931,0.4210867497,0.4592309056,0.1196823447,0.4899821625
29.0000000000,47.0000000000,0.1774500849,0.1779993655,0.6445505496,0.4493289467,0.4507198035,0.0999512498,0.6050775579
29.0000000000,48.0000000000,0.1770293166,0.1724509094,0.6505197740,0.4583097817,0.4464567800,0.0952334383,0.6137343699
29.0000000000,49.0000000000,0.1916354008,0.1990044232,0.6093601760,0.4398678280,0.4567822178,0.1033499542,0.5643341281
29.0000000000,50.0000000000,0.2654173193,0.2415533704,0.4930293103,0.4685927456,0.4264610814,0.1049461730,0.4335863672
29.0000000000,51.0000000000,0.3041789313,0.2901069661,0.4057141026,0.4519292335,0.4310220245,0.1170487420,0.3269323850
29.0000000000,52.0000000000,0.3167115661,0.2920059977,0.3912824362,0.4620897536,0.4260437381,0.1118665083,0.3146102816
29.0000000000,53.0000000000,0.3082051422,0.2923698794,0.3994249783,0.4573882802,0.4338881414,0.1087235784,0.3261630095
29.0000000000,54.0000000000,0.3314229436,0.2940019883,0.3745750681,0.4768669095,0.4230238802,0.1001092104,0.3049990742
29.0000000000,55.0000000000,0.3247347377,0.3020514561,0.3732138062,0.4682648519,0.4355557442,0.0961794039,0.3065148145
29.0000000000,56.0000000000,0.3291377666,0.2945031110,0.3763591224,0.4812104246,0.4305733995,0.0882161759,0.3160211213
29.0000000000,57.0000000000,0.3492832907,0.2979194608,0.3527972485,0.4949944107,0.4222030422,0.0828025471,0.2943692228
29.0000000000,58.0000000000,0.3512446931,0.3036555921,0.3450997148,0.4920637711,0.4253955111,0.0825407178,0.2861805446
29.0000000000,59.0000000000,0.3743223971,0.3140358581,0.3116417448,0.4985277016,0.4182372623,0.0832350362,0.2491442383
29.0000000000,60.0000000000,0.3668775126,0.3125933711,0.3205291163,0.4945149167,0.4213452163,0.0841398670,0.2581062771
29.0000000000,61.0000000000,0.3789855542,0.3251913998,0.2958230460,0.4876560043,0.4184368953,0.0939071004,0.2228424323
29.0000000000,62.0000000000,0.4269254788,0.3361346685,0.2369398527,0.4947245289,0.3895154396,0.1157600315,0.1370440441
29.0000000000,63.0000000000,0.4431571953,0.3354370490,0.2214057557,0.4825279907,0.3652378140,0.1522341953,0.0815927701
29.0000000000,64.0000000000,0.4355968027,0.3229609466,0.2414422508,0.4569208486,0.3387710581,0.2043080933,0.0466690149
29.0000000000,65.0000000000,0.4270794605,0.2948464138,0.2780741257,0.4383268640,0.3026113777,0.2590617583,0.0256598544
29.0000000000,66.0000000000,0.3966455243,0.2704269076,0.3329275681,0.4026061100,0.2744907447,0.3229031453,0.0148050057
29.0000000000,67.0000000000,0.3708969234,0.2681199353,0.3609831414,0.3749675127,0.2710625483,0.3539699390,0.0108558452
29.0000000000,68.0000000000,0.3750910478,0.2805349623,0.3443739900,0.3791128859,0.2835429419,0.3373441722,0.0106085505
29.0000000000,69.0000000000,0.3347495013,0.3114529110,0.3537975877,0.3386572046,0.3150886613,0.3462541341,0.0115388165
29.0000000000,70.0000000000,0.3200336435,0.3318598454,0.3481065111,0.3239035961,0.3358728044,0.3402235995,0.0119478533
29.0000000000,71.0000000000,0.2916295994,0.3447412132,0.3636291874,0.2949449854,0.3486603976,0.3563946169,0.0112406929
