Lon,Lat,LCC_elev_AD1900_C,LCC_elev_AD1900_B,LCC_elev_AD1900_U,NLC_elev_AD1900_C,NLC_elev_AD1900_B,NLC_elev_AD1900_O,HLU_elev_AD1900
23.0000000000,63.0000000000,0.4820573148,0.2694806059,0.2484620793,0.5354733310,0.2993413299,0.1651853392,0.0997547648
23.0000000000,64.0000000000,0.4202254007,0.2992189726,0.2805556267,0.4688669345,0.3338538846,0.1972791809,0.1037427258
23.0000000000,65.0000000000,0.3706527727,0.3250716247,0.3042756026,0.4099304210,0.3595190911,0.2305504879,0.0958154026
23.0000000000,66.0000000000,0.3542458959,0.3279324366,0.3178216674,0.3754579794,0.3475688821,0.2769731384,0.0564965579
23.0000000000,67.0000000000,0.3336869276,0.3120833736,0.3542296988,0.3425754306,0.3203964173,0.3370281522,0.0259461193
23.0000000000,68.0000000000,0.3118491268,0.2998860449,0.3882648284,0.3166491539,0.3045019345,0.3788489116,0.0151588188
23.0000000000,69.0000000000,0.2901190204,0.3055387012,0.4043422783,0.2936734600,0.3092820575,0.3970444825,0.0121033736
23.0000000000,70.0000000000,0.2552730862,0.3266930544,0.4180338593,0.2582991596,0.3305657586,0.4111350818,0.0117153822
23.0000000000,71.0000000000,0.2400594620,0.3362060194,0.4237345186,0.2429022531,0.3401873809,0.4169103660,0.0117034366
24.0000000000,45.0000000000,0.2330017429,0.1522740079,0.6147242492,0.5696559899,0.3722882055,0.0580558046,0.5909781570
24.0000000000,46.0000000000,0.3742736747,0.2246857491,0.4010405762,0.5797128063,0.3480159438,0.0722712498,0.3543808751
24.0000000000,47.0000000000,0.4479409109,0.2217766519,0.3302824372,0.6210148024,0.3074659633,0.0715192343,0.2786952756
24.0000000000,48.0000000000,0.4740914276,0.2381040190,0.2878045534,0.6144831883,0.3086132932,0.0769035185,0.2284712803
24.0000000000,49.0000000000,0.3817801181,0.2509352204,0.3672846615,0.5565723434,0.3658220978,0.0776055588,0.3140512234
24.0000000000,50.0000000000,0.2588388496,0.2087426716,0.5324184788,0.5154168974,0.4156621016,0.0689210010,0.4978068223
24.0000000000,51.0000000000,0.2573828275,0.2135263128,0.5290908598,0.5083198868,0.4217051783,0.0699749349,0.4936597325
24.0000000000,52.0000000000,0.2954492945,0.2369614575,0.4675892479,0.5138871036,0.4121568043,0.0739560921,0.4250696457
24.0000000000,53.0000000000,0.3134130745,0.2476819785,0.4389049470,0.5161147423,0.4078716905,0.0760135673,0.3927453552
24.0000000000,54.0000000000,0.3352152095,0.2585863161,0.4061984744,0.5206564935,0.4016364436,0.0777070629,0.3561681959
24.0000000000,55.0000000000,0.3151173291,0.2541205594,0.4307621115,0.5116288863,0.4125936812,0.0757774325,0.3840900357
24.0000000000,56.0000000000,0.3040010797,0.2521842048,0.4438147155,0.5059821547,0.4197376780,0.0742801673,0.3991861631
24.0000000000,57.0000000000,0.3182401185,0.2639938968,0.4177659848,0.5054238974,0.4192709103,0.0753051923,0.3703500762
24.0000000000,58.0000000000,0.3741071463,0.2915611726,0.3343316811,0.5157232421,0.4019299677,0.0823467902,0.2745970789
24.0000000000,59.0000000000,0.3971578093,0.3054044018,0.2974377889,0.5149091939,0.3959522655,0.0891385406,0.2286837874
24.0000000000,60.0000000000,0.4032258002,0.2923330390,0.3044411607,0.5256643389,0.3810992591,0.0932364019,0.2329215236
24.0000000000,61.0000000000,0.4449992380,0.2808129389,0.2741878231,0.5491080225,0.3465098912,0.1043820862,0.1895961819
24.0000000000,62.0000000000,0.4965369450,0.2750362624,0.2284267927,0.5609279084,0.3107029939,0.1283690977,0.1147936526
24.0000000000,63.0000000000,0.4893993669,0.2812191704,0.2293814627,0.5320713878,0.3057394112,0.1621892010,0.0801998037
24.0000000000,64.0000000000,0.4341041651,0.3045862918,0.2613095430,0.4722585894,0.3313570892,0.1963843214,0.0807913824
24.0000000000,65.0000000000,0.3817501192,0.3253448888,0.2929049920,0.4157059237,0.3542835764,0.2300104999,0.0816822724
24.0000000000,66.0000000000,0.3589604209,0.3289923101,0.3120472690,0.3806766250,0.3488955187,0.2704278564,0.0570463292
24.0000000000,67.0000000000,0.3424013908,0.3127503788,0.3448482304,0.3520139418,0.3215305095,0.3264555487,0.0273073019
24.0000000000,68.0000000000,0.3271637282,0.2952678512,0.3775684205,0.3320282800,0.2996581476,0.3683135724,0.0146510163
24.0000000000,69.0000000000,0.3062681139,0.2987546633,0.3949772229,0.3098701939,0.3022683762,0.3878614299,0.0116244806
24.0000000000,70.0000000000,0.2776539996,0.3171588979,0.4051871025,0.2808268261,0.3207831575,0.3983900164,0.0112981604
24.0000000000,71.0000000000,0.2549348476,0.3313651913,0.4136999612,0.2579642404,0.3353028065,0.4067329531,0.0117434603
25.0000000000,45.0000000000,0.2075255634,0.1476831749,0.6447912616,0.5506337600,0.3918521678,0.0575140721,0.6231150749
25.0000000000,46.0000000000,0.3805732822,0.2105997297,0.4088269880,0.6007867589,0.3324603565,0.0667528846,0.3665418278
25.0000000000,47.0000000000,0.4470410655,0.2263997205,0.3265592140,0.6164518952,0.3121962333,0.0713518715,0.2748159767
25.0000000000,48.0000000000,0.4001649124,0.2557246045,0.3441104830,0.5621312697,0.3592288883,0.0786398420,0.2881290652
25.0000000000,49.0000000000,0.2736720183,0.2135898374,0.5127381442,0.5232897401,0.4084062783,0.0683039816,0.4770162734
25.0000000000,50.0000000000,0.2351394362,0.2014140212,0.5634465426,0.5028634763,0.4307391245,0.0663973993,0.5323990561
25.0000000000,51.0000000000,0.2891920813,0.2364448734,0.4743630453,0.5109922142,0.4177897572,0.0712180286,0.4340577543
25.0000000000,52.0000000000,0.3426347784,0.2645355689,0.3928296527,0.5213785311,0.4025369725,0.0760844964,0.3428291387
25.0000000000,53.0000000000,0.3516939981,0.2691856343,0.3791203676,0.5236376035,0.4007908045,0.0755715919,0.3283637467
25.0000000000,54.0000000000,0.3495317598,0.2701031000,0.3803651402,0.5222786252,0.4035944426,0.0741269323,0.3307561464
25.0000000000,55.0000000000,0.3247971982,0.2633309984,0.4118718034,0.5132452058,0.4161161895,0.0706386047,0.3671695429
25.0000000000,56.0000000000,0.3127668221,0.2605523322,0.4266808457,0.5081494336,0.4233170231,0.0685335433,0.3844983357
25.0000000000,57.0000000000,0.3411143966,0.2785281096,0.3803574938,0.5118023389,0.4178989200,0.0702987411,0.3335036386
25.0000000000,58.0000000000,0.3812667792,0.3041869919,0.3145462289,0.5138678252,0.4099804035,0.0761517714,0.2580450448
25.0000000000,59.0000000000,0.3970880918,0.3164402644,0.2864716437,0.5112948102,0.4074518180,0.0812533718,0.2233676464
25.0000000000,60.0000000000,0.3982976572,0.3125281612,0.2891741816,0.5123744533,0.4020396375,0.0855859092,0.2226434113
25.0000000000,61.0000000000,0.4282515588,0.3034005453,0.2683478959,0.5293279907,0.3750094955,0.0956625138,0.1909523655
25.0000000000,62.0000000000,0.4814769589,0.3013590221,0.2171640190,0.5411990408,0.3387393948,0.1200615644,0.1103514186
25.0000000000,63.0000000000,0.4786880916,0.3011381573,0.2201737511,0.5182241517,0.3260099193,0.1557659290,0.0762914271
25.0000000000,64.0000000000,0.4365741123,0.3127948807,0.2506310069,0.4690514618,0.3360641227,0.1948844155,0.0692404824
25.0000000000,65.0000000000,0.3898147365,0.3263633228,0.2838219408,0.4183940570,0.3502906943,0.2313152487,0.0683071857
25.0000000000,66.0000000000,0.3688480905,0.3240581009,0.3070938086,0.3873664243,0.3403277150,0.2723058607,0.0478057278
25.0000000000,67.0000000000,0.3508963789,0.3090388129,0.3400648082,0.3598761682,0.3169474252,0.3231764066,0.0249524422
25.0000000000,68.0000000000,0.3354176959,0.2925785431,0.3720037610,0.3399876696,0.2965648452,0.3634474851,0.0134415868
25.0000000000,69.0000000000,0.3160472348,0.2971430993,0.3868096659,0.3194981694,0.3003876189,0.3801142117,0.0108011094
25.0000000000,70.0000000000,0.2899207022,0.3145685446,0.3955107532,0.2930544673,0.3179687293,0.3889768034,0.0106934562
25.0000000000,71.0000000000,0.2675310204,0.3300044247,0.4024645549,0.2706084356,0.3338004729,0.3955910915,0.0113722072
26.0000000000,45.0000000000,0.1617936206,0.1378183284,0.7003880510,0.5088128251,0.4334146967,0.0577724782,0.6820174087
26.0000000000,46.0000000000,0.3009805794,0.2054342445,0.4935851761,0.5544581889,0.3784453449,0.0670964662,0.4571627124
26.0000000000,47.0000000000,0.3247255583,0.2348250769,0.4404493647,0.5378285581,0.3889303730,0.0732410689,0.3962284943
26.0000000000,48.0000000000,0.2486720003,0.2080493038,0.5432786960,0.5073292766,0.4244527034,0.0682180199,0.5098410210
26.0000000000,49.0000000000,0.1827464260,0.1669536683,0.6502999057,0.4905994145,0.4482023188,0.0611982667,0.6275037829
26.0000000000,50.0000000000,0.2343194343,0.2066218373,0.5590587284,0.4965779688,0.4378802491,0.0655417821,0.5281316349
26.0000000000,51.0000000000,0.3248014935,0.2603395917,0.4148589147,0.5141203396,0.4120851720,0.0737944884,0.3682383899
26.0000000000,52.0000000000,0.3642233794,0.2790640840,0.3567125366,0.5226676853,0.4004624280,0.0768698867,0.3031454027
26.0000000000,53.0000000000,0.3516443501,0.2740831821,0.3742724679,0.5207676550,0.4059034532,0.0733288917,0.3247576982
26.0000000000,54.0000000000,0.3439825411,0.2737066237,0.3823108351,0.5176959344,0.4119302272,0.0703738384,0.3355510092
26.0000000000,55.0000000000,0.3393925647,0.2751745379,0.3854328974,0.5146826209,0.4172971570,0.0680202221,0.3405789297
26.0000000000,56.0000000000,0.3244276618,0.2714230629,0.4041492754,0.5090378058,0.4258718249,0.0650903693,0.3626648982
26.0000000000,57.0000000000,0.3562985363,0.2888401290,0.3548613347,0.5157878812,0.4181331747,0.0660789441,0.3092149907
26.0000000000,58.0000000000,0.3763574231,0.3078493363,0.3157932406,0.5119773156,0.4187824317,0.0692402528,0.2648943389
26.0000000000,59.0000000000,0.3828684569,0.3196972945,0.2974342486,0.5054832836,0.4220813578,0.0724353586,0.2425694986
26.0000000000,60.0000000000,0.3936106029,0.3210063761,0.2853830209,0.5081299910,0.4144018626,0.0774681464,0.2253741957
26.0000000000,61.0000000000,0.4239809273,0.3187728758,0.2572461970,0.5205326738,0.3913659476,0.0881013786,0.1854864284
26.0000000000,62.0000000000,0.4731570078,0.3179411400,0.2089018522,0.5303228820,0.3563541465,0.1133229715,0.1077944704
26.0000000000,63.0000000000,0.4696919461,0.3163941493,0.2139139046,0.5077531365,0.3420329496,0.1502139139,0.0749600302
26.0000000000,64.0000000000,0.4371497511,0.3196144403,0.2432358086,0.4664323242,0.3410238845,0.1925437912,0.0627798967
26.0000000000,65.0000000000,0.4044921978,0.3193446329,0.2761631693,0.4257632810,0.3361380502,0.2380986688,0.0499598819
26.0000000000,66.0000000000,0.3829841068,0.3085941705,0.3084217227,0.3957638332,0.3188915927,0.2853445741,0.0322912941
26.0000000000,67.0000000000,0.3627284878,0.2937119643,0.3435595479,0.3694976741,0.2991931743,0.3313091516,0.0183199700
26.0000000000,68.0000000000,0.3446850141,0.2869556832,0.3683593026,0.3488263722,0.2904034288,0.3607701990,0.0118722619
26.0000000000,69.0000000000,0.3317196310,0.2963612461,0.3719191229,0.3352383036,0.2995048592,0.3652568372,0.0104960337
26.0000000000,70.0000000000,0.3046634323,0.3204817093,0.3748548584,0.3080510278,0.3240451904,0.3679037818,0.0109968647
26.0000000000,71.0000000000,0.2770417865,0.3356961426,0.3872620708,0.2802308312,0.3395603611,0.3802088078,0.0113800634
27.0000000000,45.0000000000,0.1392068711,0.1447576075,0.7160355214,0.4601647067,0.4785133198,0.0613219735,0.6974846853
27.0000000000,46.0000000000,0.1793504521,0.1682682577,0.6523812902,0.4829903472,0.4531460236,0.0638636292,0.6286665910
27.0000000000,47.0000000000,0.1957348232,0.1827741788,0.6214909980,0.4832647656,0.4512652335,0.0654700010,0.5949739416
27.0000000000,48.0000000000,0.1575613485,0.1543283469,0.6881103046,0.4748230496,0.4650801544,0.0600967960,0.6681682815
27.0000000000,49.0000000000,0.1609377217,0.1555095631,0.6835527152,0.4786793811,0.4625343307,0.0587862882,0.6637880634
27.0000000000,50.0000000000,0.2489258267,0.2182823235,0.5327918498,0.4974173432,0.4361838016,0.0663988552,0.4995634347
27.0000000000,51.0000000000,0.3488334402,0.2743089054,0.3768576544,0.5178437591,0.4072119767,0.0749442642,0.3263731887
27.0000000000,52.0000000000,0.3773764721,0.2891581454,0.3334653824,0.5229747599,0.4007202962,0.0763049439,0.2784040434
27.0000000000,53.0000000000,0.3365877117,0.2724946443,0.3909176440,0.5142443598,0.4163218948,0.0694337454,0.3454712623
27.0000000000,54.0000000000,0.3371544092,0.2743668941,0.3884786967,0.5145847392,0.4187547688,0.0666604919,0.3448029382
27.0000000000,55.0000000000,0.3432519819,0.2813347665,0.3754132516,0.5138425175,0.4211534742,0.0650040083,0.3319899187
27.0000000000,56.0000000000,0.3296690617,0.2773749490,0.3929559894,0.5095870288,0.4287532333,0.0616597379,0.3530662222
27.0000000000,57.0000000000,0.3461636039,0.2894314725,0.3644049236,0.5112667650,0.4274761730,0.0612570620,0.3229295788
27.0000000000,58.0000000000,0.3369450702,0.2945291637,0.3685257661,0.5011105766,0.4380289018,0.0608605216,0.3276033556
27.0000000000,59.0000000000,0.3513532230,0.3114511683,0.3371956087,0.4960589513,0.4397231329,0.0642179159,0.2917107492
27.0000000000,60.0000000000,0.3814145722,0.3240903246,0.2944951032,0.5021075204,0.4266438703,0.0712486093,0.2403727157
27.0000000000,61.0000000000,0.4159381381,0.3294558359,0.2546060260,0.5109209015,0.4046896816,0.0843894168,0.1859050259
27.0000000000,62.0000000000,0.4474704481,0.3342601540,0.2182693979,0.5098191438,0.3808345920,0.1093462642,0.1222957131
27.0000000000,63.0000000000,0.4493867609,0.3327275322,0.2178857069,0.4907911006,0.3633834504,0.1458254490,0.0843624501
27.0000000000,64.0000000000,0.4310096910,0.3281143462,0.2408759628,0.4596675128,0.3499306596,0.1904018277,0.0623446752
27.0000000000,65.0000000000,0.4104538736,0.3125417861,0.2770043403,0.4274182075,0.3254593478,0.2471224447,0.0396902463
27.0000000000,66.0000000000,0.3870640874,0.2932865600,0.3196493527,0.3963860618,0.3003500151,0.3032639231,0.0235174122
27.0000000000,67.0000000000,0.3650385691,0.2810704375,0.3538909934,0.3704469499,0.2852347535,0.3443182966,0.0145996095
27.0000000000,68.0000000000,0.3489416462,0.2872204544,0.3638378994,0.3530728952,0.2906209634,0.3563061414,0.0117008387
27.0000000000,69.0000000000,0.3362934082,0.3076519563,0.3560546355,0.3402567201,0.3112777207,0.3484655592,0.0116480048
27.0000000000,70.0000000000,0.3233100466,0.3291685886,0.3475213647,0.3273009230,0.3332317817,0.3394672952,0.0121932940
27.0000000000,71.0000000000,0.2878003388,0.3415056977,0.3706939636,0.2912441594,0.3455921570,0.3631636836,0.0118245140
28.0000000000,45.0000000000,0.1750510581,0.1740461153,0.6509028266,0.4686435495,0.4659531346,0.0654033158,0.6264729168
28.0000000000,46.0000000000,0.1861999356,0.1793431615,0.6344569030,0.4758256469,0.4583034658,0.0658708873,0.6086803291
28.0000000000,47.0000000000,0.1647907129,0.1627224351,0.6724868520,0.4716158530,0.4656966324,0.0626875147,0.6505827532
28.0000000000,48.0000000000,0.1547574126,0.1535093698,0.6917332176,0.4722056271,0.4683975197,0.0593968533,0.6722669029
28.0000000000,49.0000000000,0.1712878727,0.1663463920,0.6623657352,0.4770741760,0.4633110718,0.0596147522,0.6409617595
28.0000000000,50.0000000000,0.2634682855,0.2308946354,0.5056370792,0.4969063150,0.4354717768,0.0676219082,0.4697827789
28.0000000000,51.0000000000,0.3462319695,0.2751522759,0.3786157546,0.5162198289,0.4102424770,0.0735376941,0.3292935488
28.0000000000,52.0000000000,0.3655215543,0.2874518973,0.3470265484,0.5184069105,0.4076833451,0.0739097443,0.2949138083
28.0000000000,53.0000000000,0.3382730025,0.2775179706,0.3842090269,0.5116682072,0.4197707812,0.0685610116,0.3388821160
28.0000000000,54.0000000000,0.3515535836,0.2845327057,0.3639137107,0.5160776680,0.4176915899,0.0662307421,0.3187971398
28.0000000000,55.0000000000,0.3519711656,0.2876716260,0.3603572084,0.5155445551,0.4213627562,0.0630926887,0.3172827409
28.0000000000,56.0000000000,0.3324054987,0.2816884565,0.3859060448,0.5094361047,0.4317084722,0.0588554231,0.3475030614
28.0000000000,57.0000000000,0.3294382775,0.2865179940,0.3840437285,0.5042061500,0.4385165432,0.0572773068,0.3466198746
28.0000000000,58.0000000000,0.3161658555,0.2839886156,0.3998455289,0.4973598419,0.4467418936,0.0558982645,0.3643116536
28.0000000000,59.0000000000,0.3491776755,0.3098340769,0.3409882476,0.4976886386,0.4416115655,0.0606997959,0.2984013529
28.0000000000,60.0000000000,0.3687890760,0.3243768689,0.3068340551,0.4959161961,0.4361944358,0.0678893681,0.2563479900
28.0000000000,61.0000000000,0.3922773358,0.3345683914,0.2731542728,0.4960795221,0.4230999667,0.0808205112,0.2092450539
28.0000000000,62.0000000000,0.4256473854,0.3463430972,0.2280095174,0.4933011010,0.4013919433,0.1053069558,0.1371448705
28.0000000000,63.0000000000,0.4381971876,0.3432669442,0.2185358682,0.4797902163,0.3758493347,0.1443604490,0.0866900311
28.0000000000,64.0000000000,0.4281266752,0.3309679328,0.2409053920,0.4531547151,0.3503161283,0.1965291566,0.0552306730
28.0000000000,65.0000000000,0.4129220590,0.3033618995,0.2837160415,0.4264516675,0.3133017118,0.2602466207,0.0317260069
28.0000000000,66.0000000000,0.3882095163,0.2766514597,0.3351390240,0.3953475793,0.2817382891,0.3229141316,0.0180551581
28.0000000000,67.0000000000,0.3648966828,0.2689819014,0.3661214158,0.3695615463,0.2724205840,0.3580178697,0.0126226972
28.0000000000,68.0000000000,0.3528708502,0.2834382676,0.3636908822,0.3570179424,0.2867693579,0.3562126997,0.0116159211
28.0000000000,69.0000000000,0.3418496989,0.3117385133,0.3464117878,0.3461584900,0.3156677727,0.3381737373,0.0124474517
28.0000000000,70.0000000000,0.3338313752,0.3346211210,0.3315475038,0.3381689557,0.3389689630,0.3228620813,0.0128266668
28.0000000000,71.0000000000,0.3089579924,0.3459539870,0.3450880206,0.3127539219,0.3502044579,0.3370416202,0.0121371125
29.0000000000,46.0000000000,0.2374579490,0.2143847902,0.5481572608,0.4879966780,0.4405793357,0.0714239864,0.5134025297
29.0000000000,47.0000000000,0.1780947297,0.1735790061,0.6483262641,0.4738840775,0.4618683963,0.0642475262,0.6241808109
29.0000000000,48.0000000000,0.1739214329,0.1690839162,0.6569946510,0.4760204591,0.4627802454,0.0611992955,0.6346345424
29.0000000000,49.0000000000,0.1989705677,0.1882651374,0.6127642948,0.4816820094,0.4557655472,0.0625524434,0.5869254739
29.0000000000,50.0000000000,0.2688616225,0.2364937350,0.4946446426,0.4955895301,0.4359261761,0.0684842938,0.4574913187
29.0000000000,51.0000000000,0.3319379586,0.2721686234,0.3958934180,0.5094436722,0.4177123446,0.0728439832,0.3484305003
29.0000000000,52.0000000000,0.3390701574,0.2766564805,0.3842733621,0.5118095420,0.4175992004,0.0705912576,0.3375071593
29.0000000000,53.0000000000,0.3316861210,0.2746935962,0.3936202828,0.5105197168,0.4227988090,0.0666814742,0.3502971382
29.0000000000,54.0000000000,0.3468351246,0.2831727909,0.3699920845,0.5152016714,0.4206352955,0.0641630330,0.3267973613
29.0000000000,55.0000000000,0.3457510711,0.2852542478,0.3689946811,0.5145530094,0.4245205406,0.0609264499,0.3280554874
29.0000000000,56.0000000000,0.3432366101,0.2842084941,0.3725548958,0.5155739252,0.4269080996,0.0575179752,0.3342630547
29.0000000000,57.0000000000,0.3512737572,0.2960171080,0.3527091347,0.5115630049,0.4310922697,0.0573447254,0.3133323679
29.0000000000,58.0000000000,0.3514311129,0.3022392855,0.3463296016,0.5069695035,0.4360060759,0.0570244206,0.3068002897
29.0000000000,59.0000000000,0.3724448666,0.3157872500,0.3117678834,0.5083348373,0.4310051629,0.0606599998,0.2673237418
29.0000000000,60.0000000000,0.3536042065,0.3213468917,0.3250489019,0.4895501817,0.4448912833,0.0655585350,0.2776956895
29.0000000000,61.0000000000,0.3692640800,0.3341443056,0.2965916144,0.4840044204,0.4379719818,0.0780235978,0.2370646538
29.0000000000,62.0000000000,0.4146799808,0.3493633955,0.2359566237,0.4862717427,0.4096786800,0.1040495773,0.1472258320
29.0000000000,63.0000000000,0.4313762499,0.3478512924,0.2207724578,0.4736685203,0.3819547483,0.1443767314,0.0892866396
29.0000000000,64.0000000000,0.4256105682,0.3316180449,0.2427713869,0.4485905471,0.3495230883,0.2018863646,0.0512270690
29.0000000000,65.0000000000,0.4107954611,0.2979150081,0.2912895308,0.4226138134,0.3064858538,0.2709003328,0.0279648982
29.0000000000,66.0000000000,0.3864650204,0.2660880961,0.3474468835,0.3928094879,0.2704563757,0.3367341364,0.0161515128
29.0000000000,67.0000000000,0.3650117769,0.2630217468,0.3719664763,0.3694365335,0.2662101568,0.3643533097,0.0119770411
29.0000000000,68.0000000000,0.3505228791,0.2840021627,0.3654749582,0.3546754688,0.2873666918,0.3579578394,0.0117081390
29.0000000000,69.0000000000,0.3424043539,0.3125164785,0.3450791677,0.3467676114,0.3164988749,0.3367335137,0.0125826559
29.0000000000,70.0000000000,0.3351190466,0.3365230114,0.3283579420,0.3395510295,0.3409735619,0.3194754086,0.0130524797
29.0000000000,71.0000000000,0.3191711275,0.3489822661,0.3318466063,0.3231135032,0.3532928666,0.3235936302,0.0122012100
